business_id,bar_nightlife_crowd,bar_vibes_live_music,brunch_breakfast,cafe_coffee_reading_terminal,casual_payment_ordering,chef_specials_platters,cocktail_bars_speakeasy,comfort_food_sandwiches,craft_beer_sports_bars,customer_service_quality,desserts_bakery,dinner_happy_hour,fine_dining_tasting_menu,food_trucks_trendy_spots,markets_grocery_shopping,outdoor_street_seating,overall_food_quality,philly_neighborhood_gems,quick_fresh_lunch,service_wait_time,small_plates_cocktails,spicy_asian_flavors,unique_quirky_dining,value_portion_size,venue_location_experience,business_name,address,categories,business_stars,review_count,is_open,hours_monday,hours_tuesday,hours_wednesday,hours_thursday,hours_friday,hours_saturday,hours_sunday,dominant_topic,dominant_topic_score,topic_diversity,overall_sentiment,romantic_score,solo_work_score,family_score,group_celebration_score,hidden_gem_score
VwZ5NDbIu3elGQI6MzcXBA,0.0236,0.0312,0.0441,0.0202,0.0269,0.0252,0.0286,0.07,0.0156,0.0152,0.017,0.0949,0.0347,0.0294,0.0172,0.0177,0.0485,0.1505,0.0494,0.2401,0.0617,0.0207,0.0217,0.0525,0.0163,Blue Corn,940 S 9th St,"Food, Beer, Wine & Spirits, Nightlife, Restaurants, Bars, Cocktail Bars, Mexican",4.5,350,1,11:0-21:0,11:0-21:0,11:0-21:0,11:0-23:0,11:0-22:0,10:0-22:0,10:0-21:0,Small Plates & Cocktails,0.2401,6,0.815,0.0283,0.2202,0.2268,0.0276,0.0825
F48wjJ_jjEz59Prh20XhRA,0.0357,0.0247,0.0103,0.022,0.028,0.0229,0.0292,0.0702,0.0135,0.0162,0.0148,0.0656,0.0304,0.0441,0.0258,0.0179,0.0619,0.128,0.0582,0.268,0.0198,0.0462,0.0235,0.0542,0.0198,Tyson Bees,"","Food Trucks, Mexican, Korean, Food, Restaurants, Food Stands",3.5,147,1,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,,,Spicy & Asian Flavors,0.268,7,0.7103,0.0269,0.2213,0.2171,0.0301,0.0745
s2JiYzE7i68cXIV6YEcVTw,0.0269,0.0408,0.0406,0.0182,0.0194,0.0212,0.0227,0.0626,0.0691,0.0226,0.0192,0.095,0.0257,0.0215,0.0189,0.0191,0.0526,0.1341,0.0461,0.2644,0.0221,0.0233,0.0273,0.0489,0.0223,Local 44,4333 Spruce St,"Breakfast & Brunch, Bars, American (New), Nightlife, Restaurants",3.5,494,1,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,15:0-0:0,12:0-0:0,11:0-0:0,Craft Beer & Sports Bars,0.2644,6,0.8072,0.023,0.2176,0.2261,0.0296,0.0765
ZVu9TDpTvIgCN8x6IY-KmA,0.0227,0.0277,0.0535,0.0184,0.0215,0.0293,0.0206,0.0597,0.0157,0.0257,0.022,0.0868,0.023,0.0231,0.0165,0.0257,0.0479,0.1363,0.0485,0.2956,0.0183,0.014,0.0209,0.056,0.0214,Oregon Diner,302 W Oregon Ave,"Restaurants, Bakeries, Diners, Food",3.5,209,1,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,Brunch & Breakfast,0.2956,6,0.4722,0.0228,0.2192,0.2339,0.0235,0.0776
IORvbG2rAIVJ-1d148cCmg,0.0263,0.1198,0.0148,0.018,0.0234,0.0206,0.0257,0.0374,0.0175,0.0234,0.0151,0.0748,0.0209,0.0303,0.0259,0.0196,0.0522,0.1242,0.03,0.3131,0.0134,0.0127,0.0221,0.0461,0.0307,Voyeur Nightclub,1221 Saint James St,"Nightlife, Dance Clubs, Gay Bars, Bars",3.0,163,1,,23:45-3:0,23:0-3:0,22:0-3:30,22:0-3:0,22:0-3:0,23:0-3:0,Bar Vibes & Live Music,0.3131,5,0.4896,0.0223,0.2127,0.217,0.0541,0.0701
pVHbXwsqLxNzAx9rdwy2EA,0.0224,0.0382,0.0361,0.0165,0.026,0.0255,0.0234,0.0775,0.0172,0.0193,0.0291,0.1179,0.0405,0.0228,0.0155,0.0219,0.0598,0.1354,0.0425,0.2676,0.0236,0.0144,0.0341,0.0486,0.0195,Marmont Steakhouse & Bar,222 Market St,"American (Traditional), Steakhouses, Nightlife, Bars, Seafood, Restaurants, Lounges",3.5,316,1,0:0-0:0,16:0-23:0,16:0-2:0,16:0-1:0,16:0-2:0,22:0-2:0,12:0-22:0,Fine Dining & Tasting Menu,0.2676,5,0.7355,0.0299,0.2165,0.2251,0.0275,0.079
hYWwNKt65xf525Z1GaQsNg,0.0209,0.0237,0.0261,0.0131,0.024,0.0265,0.0278,0.0652,0.0181,0.0173,0.0159,0.092,0.0317,0.0225,0.0165,0.0208,0.0485,0.1287,0.047,0.342,0.0146,0.0262,0.0247,0.0541,0.0178,Tiffin - South Philadelphia,1100 Federal St,"Indian, Restaurants",3.0,143,1,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,Service & Wait Time,0.342,5,0.5923,0.0276,0.2165,0.2227,0.0242,0.0751
uBDXcXlLR9IuRV1N2m0SPQ,0.0218,0.0272,0.0,0.0196,0.027,0.027,0.0241,0.0598,0.0132,0.0261,0.0155,0.0737,0.026,0.0224,0.0194,0.0244,0.0431,0.1191,0.0957,0.2879,0.0186,0.0312,0.0246,0.0743,0.0285,Pho Street,2104 Market St,"Restaurants, Vietnamese",4.0,150,1,0:0-0:0,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:30-20:30,11:30-20:0,Quick & Fresh Lunch,0.2879,6,0.8548,0.0249,0.2342,0.2224,0.0242,0.0773
2LokHe7GtKZD9Q6w0dRe_A,0.0225,0.0496,0.0218,0.0267,0.0246,0.0198,0.0297,0.0481,0.0729,0.0151,0.0188,0.1104,0.0243,0.0197,0.0165,0.0256,0.0409,0.1482,0.0503,0.2595,0.0227,0.0117,0.0217,0.0388,0.0142,Queen & Rook Game Cafe,607 S 2nd St,"Restaurants, Bars, Breakfast & Brunch, Eatertainment, Vegetarian, Arts & Entertainment, Cafes, Nightlife, Tabletop Games, Vegan, Themed Cafes, Shopping",4.5,66,1,10:0-23:0,17:0-22:0,17:0-22:0,17:0-22:0,15:0-0:0,12:0-0:0,12:0-20:0,Craft Beer & Sports Bars,0.2595,5,0.9096,0.0265,0.2239,0.2174,0.0332,0.0774
QKVX66UREuD6aQ0x_F17wA,0.0251,0.0236,0.0267,0.0147,0.0349,0.0296,0.0287,0.1358,0.0176,0.0249,0.015,0.0763,0.0262,0.0221,0.0173,0.0195,0.0511,0.1277,0.0487,0.288,0.019,0.0169,0.0263,0.0521,0.0188,Slice,1180 S 10th St,"Restaurants, Food, Pizza, Italian",3.5,302,1,10:0-22:0,10:0-22:0,10:0-22:0,10:0-0:0,11:0-0:0,11:0-0:0,11:0-22:0,Comfort Food & Sandwiches,0.288,6,0.6435,0.0254,0.2169,0.2218,0.0259,0.0746
yEa_sWqLpmB5NbXyAz_g_A,0.0221,0.0327,0.0203,0.0163,0.0162,0.0285,0.0273,0.0698,0.0196,0.0213,0.0177,0.1082,0.0313,0.0231,0.015,0.0202,0.045,0.1718,0.0416,0.2519,0.025,0.0148,0.0201,0.0721,0.0149,Bomb Bomb,1026 Wolf St,"Restaurants, Barbeque, Italian",4.0,107,1,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,11:30-23:0,,Value & Portion Size,0.2519,5,0.7726,0.0271,0.2162,0.2263,0.0271,0.0964
yG5tkMER9Ftkv4RDwMaQuA,0.0222,0.0239,0.0204,0.0142,0.022,0.0288,0.0314,0.0699,0.0147,0.0186,0.0154,0.0787,0.0408,0.0259,0.0197,0.0155,0.0624,0.1374,0.0544,0.2678,0.0116,0.0533,0.0219,0.0528,0.017,Chengdu Famous Food,3635 Lancaster Ave,"Noodles, Chinese, Restaurants, Szechuan, Seafood",4.0,214,1,0:0-0:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,Spicy & Asian Flavors,0.2678,8,0.6761,0.0312,0.219,0.2188,0.0259,0.0774
YajautTNwCHcMFKmSkabcg,0.0257,0.0299,0.0273,0.0167,0.0274,0.0244,0.0241,0.0676,0.0259,0.0258,0.0222,0.1196,0.041,0.0189,0.0153,0.0191,0.0529,0.1513,0.0416,0.2717,0.0292,0.016,0.0258,0.041,0.0294,Popi's Italian Restaurant,3120 S 20th St,"Italian, Restaurants, American (New)",3.5,153,1,,,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,13:0-20:0,Small Plates & Cocktails,0.2717,5,0.6955,0.0296,0.2157,0.2195,0.0264,0.0806
rIqkOMxkeoqvUzl909gNmQ,0.0379,0.0236,0.023,0.0215,0.025,0.0321,0.0269,0.0807,0.0213,0.0255,0.0637,0.0692,0.0257,0.0297,0.0559,0.0237,0.052,0.1244,0.0497,0.2488,0.0172,0.0164,0.0262,0.0542,0.0252,Kiwi Frozen Yogurt,3606 Chestnut St,"Ice Cream & Frozen Yogurt, Food",3.5,124,1,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-0:0,12:0-0:0,12:0-23:0,Desserts & Bakery,0.2488,8,0.6892,0.0256,0.2181,0.2225,0.0298,0.0739
pnWpIvIsNnp6S2BW0pyreg,0.0153,0.0254,0.0198,0.0178,0.0193,0.0175,0.0,0.0769,0.0174,0.027,0.0141,0.0753,0.047,0.0252,0.0171,0.0187,0.0553,0.1433,0.0636,0.2702,0.0146,0.0338,0.0222,0.0467,0.0149,New Phnom Penh,2301 S 7th St,"Cambodian, Chinese, Restaurants, Vietnamese",4.0,59,1,10:0-19:30,10:0-19:30,10:0-19:30,,10:0-19:30,10:0-19:30,10:0-19:30,Fine Dining & Tasting Menu,0.2702,6,0.7632,0.0235,0.2249,0.2237,0.013,0.078
2Z4UlKeHAKmxHqbyhj4a_w,0.0249,0.0476,0.0429,0.0741,0.0277,0.0243,0.0287,0.0497,0.0217,0.026,0.0217,0.0803,0.022,0.0374,0.0187,0.0261,0.0389,0.171,0.0439,0.2344,0.0193,0.0126,0.0233,0.0459,0.0272,Herman's Coffee,1313 S 3rd St,"Food, Coffee & Tea, Coffee Roasteries",4.5,82,1,0:0-0:0,6:0-18:0,6:0-18:0,8:0-12:0,6:0-18:0,7:0-18:0,7:0-18:0,"Cafe, Coffee & Reading Terminal",0.2344,4,0.809,0.0254,0.2452,0.2261,0.033,0.0892
zDSZ1o-FYC2U7rrBg_kH7w,0.0282,0.0256,0.0525,0.0336,0.021,0.0258,0.0177,0.0696,0.0207,0.0286,0.0194,0.0798,0.0338,0.0218,0.0148,0.0206,0.0406,0.1673,0.0524,0.258,0.0186,0.015,0.0317,0.0472,0.029,Two Eagles Cafe,1401 S 20th St,"Breakfast & Brunch, Italian, Food, Mediterranean, Coffee & Tea, Restaurants, Cafes",4.5,60,1,,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,Brunch & Breakfast,0.258,6,0.7802,0.0249,0.2269,0.2305,0.0237,0.0906
_f3JQU6IXpGmTLaSqGy79g,0.0236,0.0553,0.0321,0.0167,0.0226,0.0248,0.0225,0.0589,0.0645,0.0238,0.0156,0.1081,0.0234,0.0235,0.0161,0.0228,0.0455,0.1251,0.0423,0.2792,0.0181,0.0149,0.0284,0.0448,0.0251,BRÜ Craft & Wurst,1318 Chestnut St,"German, Beer Bar, Food, Bars, Nightlife, Restaurants, Beer, Wine & Spirits, Beer Gardens",3.5,526,1,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-14:0,Craft Beer & Sports Bars,0.2792,6,0.7007,0.0229,0.2163,0.2231,0.0327,0.072
TjwWB-ET-qmO2-8bfIHMig,0.0252,0.0388,0.023,0.018,0.0196,0.0194,0.0245,0.0749,0.0276,0.0166,0.0205,0.1066,0.035,0.0233,0.0178,0.0213,0.0551,0.134,0.0474,0.2572,0.0228,0.0369,0.0262,0.0474,0.0235,Cheu Fishtown,1416 Frankford Ave,"Restaurants, Noodles, Asian Fusion, Japanese",4.0,250,1,16:30-21:30,16:30-21:30,16:30-21:30,16:30-21:30,16:30-22:0,13:0-22:0,16:0-21:30,Spicy & Asian Flavors,0.2572,5,0.8223,0.0279,0.2182,0.2205,0.029,0.0757
MsgWKX-hUG35a0nLcCAKrg,0.0263,0.023,0.0382,0.0207,0.0272,0.0185,0.0225,0.0764,0.0155,0.0334,0.0165,0.0674,0.0242,0.0245,0.0184,0.0138,0.0515,0.1269,0.0677,0.267,0.0379,0.0309,0.0231,0.0544,0.0388,Currito,"8500 Essington Ave, Philadelphia International Airport, Terminal A","Mexican, Food Trucks, American (New), Salad, Juice Bars & Smoothies, Food, Restaurants",3.5,125,1,5:0-20:0,5:0-20:0,5:0-20:0,5:0-20:0,5:0-20:0,5:0-20:0,5:0-20:0,Small Plates & Cocktails,0.267,7,0.4971,0.021,0.2254,0.226,0.024,0.074
AlxnbBd2JNkozNvI0OvRLQ,0.0195,0.042,0.0203,0.0145,0.0202,0.0274,0.0245,0.064,0.0328,0.0198,0.0198,0.0942,0.0431,0.0215,0.0178,0.0179,0.0469,0.1542,0.0417,0.2716,0.0227,0.0149,0.0282,0.056,0.0192,Murph's Bar,202 E Girard Ave,"Italian, Dive Bars, Sports Bars, Nightlife, Irish Pub, Restaurants, Bars, Pubs",4.0,315,1,13:0-2:0,13:0-2:0,13:0-2:0,13:0-2:0,12:30-2:0,12:30-2:0,12:30-2:0,Fine Dining & Tasting Menu,0.2716,5,0.7732,0.0303,0.2159,0.2216,0.028,0.0869
fB_VJEJTIMyWv5hC9T-xwA,0.0267,0.0273,0.0236,0.0125,0.0297,0.0287,0.0375,0.07,0.0137,0.0264,0.0135,0.1053,0.037,0.0222,0.014,0.0175,0.0456,0.148,0.0542,0.2737,0.012,0.0218,0.0273,0.0592,0.0236,So Korean Grill,"6201 N Front St, Ste 120","Korean, Barbeque, Restaurants",4.5,77,1,11:0-22:0,11:0-22:0,,11:0-22:0,11:0-22:30,11:0-22:30,11:0-22:0,Cocktail Bars & Speakeasy,0.2737,6,0.7521,0.0323,0.2172,0.2208,0.0307,0.0852
FYV7zb2yau9DzN3AT-n-fw,0.0324,0.0254,0.0443,0.0257,0.0627,0.0242,0.0167,0.0634,0.0567,0.0302,0.0184,0.067,0.0216,0.0164,0.0342,0.0216,0.0393,0.1535,0.0643,0.2445,0.0244,0.0154,0.0286,0.0682,0.0241,4 Seasons Food Market,236 S 21st St,"Food, Sandwiches, Delis, Convenience Stores, Restaurants, Beer, Wine & Spirits, Grocery",4.5,52,1,0:0-0:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,Casual Payment & Ordering,0.2445,8,0.7707,0.0199,0.2257,0.2347,0.0248,0.0904
fQbT2skNJPvNDIhLHmcYKA,0.0193,0.0254,0.0134,0.018,0.0166,0.0327,0.0342,0.0953,0.0132,0.0192,0.0154,0.0734,0.0414,0.0295,0.0174,0.0154,0.0485,0.1368,0.063,0.281,0.0152,0.0207,0.0236,0.0546,0.0149,Yeeroh,1412 South St,"Greek, Restaurants, Salad, Sandwiches, Mediterranean",4.0,159,1,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-20:0,Fine Dining & Tasting Menu,0.281,6,0.6141,0.0324,0.224,0.2166,0.0263,0.0782
h85b3MFPWyaopMBy8DpBpA,0.0225,0.0225,0.0171,0.0153,0.0215,0.0329,0.0223,0.0794,0.0137,0.0307,0.0172,0.0678,0.0394,0.0197,0.0135,0.0179,0.055,0.142,0.0463,0.2932,0.0167,0.0375,0.0213,0.0572,0.0192,Ron's Caribbean Cuisine,5726 N Broad St,"Restaurants, Food, Ethnic Food, Cafes, Caribbean, Specialty Food",4.0,142,1,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,11:0-20:0,Spicy & Asian Flavors,0.2932,6,0.6087,0.028,0.217,0.2214,0.0224,0.0803
g7CaY9XKhwcWV2K-zM47Lg,0.0172,0.0254,0.0102,0.0135,0.0151,0.0452,0.0135,0.0643,0.0135,0.0177,0.0154,0.086,0.0357,0.0237,0.0135,0.0192,0.038,0.1672,0.0561,0.2833,0.0157,0.0216,0.0304,0.0465,0.017,Cilantro New Mediterranean Cuisine,613 S 4th St,"Mediterranean, Restaurants",4.5,85,1,,14:0-22:0,14:0-22:0,14:0-22:0,14:0-22:0,14:0-22:0,2:0-22:0,Chef Specials & Platters,0.2833,5,0.7799,0.0238,0.2201,0.2182,0.0184,0.09
FJl6LCHbqiM9mvSwDjFAjw,0.0251,0.0237,0.0208,0.0129,0.0191,0.0261,0.0196,0.0853,0.0153,0.0171,0.0235,0.0886,0.0437,0.0237,0.0156,0.0176,0.0558,0.1432,0.0473,0.2633,0.0135,0.0251,0.0247,0.0601,0.0156,Kim's Restaurant,5955 N 5th St,"Specialty Food, Restaurants, Korean, Ethnic Food, Food, Barbeque",4.0,181,1,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,Fine Dining & Tasting Menu,0.2633,6,0.7432,0.0287,0.2156,0.2239,0.0228,0.0827
i6DlLLxZ2iwQRxhUDx3TTg,0.0214,0.0356,0.0238,0.0202,0.0216,0.0216,0.025,0.0546,0.0211,0.0225,0.018,0.1005,0.0289,0.0225,0.0177,0.0329,0.051,0.1277,0.0468,0.2862,0.0537,0.0242,0.0225,0.0511,0.0224,The Adobe Cafe,4550 Mitchell St,"Mexican, Vegan, Restaurants",3.5,317,1,15:0-22:0,15:0-22:0,15:0-22:0,11:30-22:0,11:30-23:0,11:30-23:0,11:30-21:0,Small Plates & Cocktails,0.2862,7,0.6597,0.0285,0.2199,0.224,0.0269,0.0732
2WGnykxiM-Mp-qIm2u7iAw,0.0226,0.0292,0.0268,0.0175,0.0221,0.0267,0.0272,0.0659,0.0177,0.0189,0.0238,0.1221,0.0394,0.0234,0.0184,0.0209,0.0453,0.1377,0.043,0.2854,0.0255,0.0144,0.0217,0.0526,0.0281,Maggiano's Little Italy,1201 Filbert St,"Restaurants, Pizza, Bars, Nightlife, Italian, Venues & Event Spaces, Event Planning & Services",3.5,676,1,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,11:30-23:0,12:0-22:0,Dinner & Happy Hour,0.2854,5,0.6731,0.0305,0.2171,0.2226,0.0262,0.0774
AZ5sk4X3LQ5BNLxeGPaddw,0.0244,0.0349,0.017,0.0138,0.0209,0.0245,0.0359,0.0578,0.0283,0.0215,0.0148,0.0953,0.0266,0.0244,0.0181,0.0195,0.0543,0.1293,0.0732,0.3003,0.0164,0.0294,0.0217,0.0463,0.0202,Seiko Japanese Restaurant,604 N 2nd St,"Restaurants, Japanese, Watches, Sushi Bars, Shopping",4.0,142,1,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,17:0-23:0,Quick & Fresh Lunch,0.3003,6,0.619,0.0281,0.224,0.2157,0.0316,0.0721
3Wyjm5SA7BxwJK3RBpkqcg,0.0196,0.0241,0.0741,0.0162,0.0208,0.0224,0.0192,0.0675,0.0199,0.0221,0.0197,0.0945,0.0224,0.0156,0.0182,0.0251,0.0504,0.1253,0.0465,0.2959,0.0152,0.0147,0.0228,0.0456,0.0249,Broad Street Diner,1135 S Broad St,"Diners, American (Traditional), Restaurants",3.0,146,1,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,Brunch & Breakfast,0.2959,6,0.5779,0.022,0.2181,0.2371,0.0208,0.0706
ra6Ejpr6Y5nJL1Um6pzTdg,0.0244,0.0201,0.0166,0.0112,0.021,0.0292,0.042,0.0854,0.014,0.0248,0.0148,0.0998,0.031,0.0208,0.0183,0.0153,0.0609,0.1507,0.0618,0.2384,0.0198,0.0522,0.0303,0.0588,0.026,Mustard Greens Restaurant,622 S 2nd St,"Restaurants, Chinese, Dim Sum",4.0,97,1,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,17:0-22:0,Spicy & Asian Flavors,0.2384,8,0.7323,0.0309,0.2193,0.2173,0.0293,0.087
nF5QByCz21MY0KLtSoB5KA,0.021,0.0263,0.0646,0.02,0.0215,0.028,0.0244,0.0656,0.02,0.022,0.0248,0.0909,0.0278,0.0244,0.0152,0.021,0.0456,0.1479,0.0496,0.2678,0.0162,0.0168,0.0198,0.0522,0.0278,Penrose Diner,2016 Penrose Ave,"Comfort Food, Diners, Breakfast & Brunch, Restaurants",4.0,386,1,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,Brunch & Breakfast,0.2678,6,0.7272,0.0249,0.2207,0.2344,0.0238,0.0808
BiSdlIuOlf6MqyEZ6aWhfQ,0.018,0.0468,0.0517,0.0165,0.0205,0.0258,0.0253,0.0684,0.03,0.0215,0.0188,0.106,0.0269,0.0236,0.0173,0.0244,0.0503,0.1396,0.0479,0.274,0.0217,0.0163,0.0203,0.0468,0.03,Con Murphy's,1700 Benjamin Franklin Pkwy,"Restaurants, Sports Bars, Nightlife, Bars, Pubs, Irish",3.5,301,1,0:0-0:0,16:0-22:0,12:0-18:0,11:30-22:0,11:30-2:0,8:0-2:0,10:0-20:0,Brunch & Breakfast,0.274,6,0.6039,0.0257,0.219,0.2294,0.0292,0.076
LM54ufrINJWoTN5imV8Etw,0.0207,0.0231,0.0221,0.0189,0.0234,0.0221,0.0223,0.1392,0.0197,0.0252,0.0165,0.065,0.0229,0.0249,0.0251,0.026,0.0428,0.1478,0.0439,0.2725,0.0148,0.016,0.023,0.0543,0.02,John's Roast Pork,14 E Snyder Ave,"Sandwiches, Salad, American (Traditional), Cheesesteaks, Breakfast & Brunch, Active Life, American (New), Beaches, Restaurants",4.5,1564,1,,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,,Comfort Food & Sandwiches,0.2725,5,0.7031,0.0235,0.2185,0.2237,0.022,0.0823
aUoMG97DMJG4nmwhT6z1zA,0.0232,0.0301,0.0316,0.0153,0.0202,0.0267,0.0332,0.0651,0.0186,0.0219,0.0299,0.1398,0.0357,0.021,0.0187,0.0311,0.05,0.1236,0.0444,0.269,0.0256,0.0167,0.0251,0.0462,0.0231,Devon Seafood Grill,225 S 18th St,"Bars, Restaurants, Nightlife, Seafood",3.5,1159,1,0:0-0:0,11:0-23:59,10:30-15:0,11:0-21:0,11:30-21:0,11:30-22:0,11:30-20:0,Dinner & Happy Hour,0.269,4,0.746,0.0337,0.2163,0.2229,0.0288,0.0708
L4G5ABxhYHQAKIcT0818_A,0.0205,0.0265,0.0801,0.0259,0.0336,0.026,0.024,0.066,0.0217,0.0273,0.0212,0.0713,0.0225,0.0243,0.0183,0.022,0.044,0.1361,0.047,0.2854,0.0219,0.0131,0.0211,0.0525,0.0248,Bob's Diner,6053 Ridge Ave,"Breakfast & Brunch, Diners, Restaurants",3.5,157,1,0:0-0:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,8:0-15:0,7:0-14:0,Brunch & Breakfast,0.2854,6,0.62,0.0229,0.223,0.2394,0.0235,0.0765
8FALz8g6oaTca0ufiUuF6w,0.0229,0.0912,0.0359,0.0189,0.0227,0.0256,0.0304,0.0496,0.0357,0.0204,0.0179,0.0923,0.0226,0.0198,0.0184,0.0218,0.0445,0.128,0.0422,0.2693,0.0159,0.0167,0.0227,0.0475,0.0321,Tabu Lounge & Sports Bar,254 S 12th St,"Nightlife, Bars, Lounges, Sports Bars, Gay Bars",3.5,121,1,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,Bar Vibes & Live Music,0.2693,4,0.5586,0.0251,0.2175,0.2233,0.046,0.0723
4_W5pstoN1166TGjjPOrMg,0.021,0.0523,0.0443,0.0176,0.022,0.0245,0.0319,0.0719,0.0576,0.0196,0.0238,0.1017,0.0254,0.0242,0.0185,0.0197,0.0473,0.1364,0.0441,0.2554,0.0233,0.024,0.027,0.0436,0.0235,Prohibition Taproom,501 N 13th St,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",4.0,618,1,16:0-23:0,16:0-23:0,16:0-23:0,16:0-23:0,16:0-1:0,12:0-1:0,12:0-23:0,Craft Beer & Sports Bars,0.2554,6,0.8175,0.0262,0.2178,0.2239,0.0342,0.0757
aaqm5vJvVj3vyMeGwPqxEw,0.0183,0.0289,0.0,0.0175,0.0196,0.0397,0.026,0.089,0.014,0.0403,0.017,0.0691,0.0364,0.0233,0.0178,0.0237,0.0446,0.1369,0.0441,0.2865,0.0215,0.0241,0.0415,0.0456,0.0196,Side of the Road Jerk Chicken,6554 North Lambert St.,"Food Trucks, Local Flavor, Food, Restaurants, Barbeque, Food Stands",4.0,51,1,,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,16:0-22:0,14:0-20:0,Customer Service Quality,0.2865,4,0.597,0.0296,0.2183,0.2132,0.0242,0.0809
YtSqYv1Q_pOltsVPSx54SA,0.0214,0.0389,0.0282,0.0173,0.0237,0.0205,0.0273,0.0738,0.0172,0.0236,0.0292,0.1334,0.0383,0.021,0.0188,0.0226,0.0799,0.1224,0.0329,0.2623,0.0231,0.0202,0.0308,0.0472,0.0274,Rittenhouse Grill,1701 Locust St,"Wine Bars, Restaurants, Nightlife, Steakhouses, Seafood, Bars",3.5,290,1,,,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,Overall Food Quality,0.2623,5,0.7553,0.0305,0.2142,0.2217,0.0287,0.0724
SYJ_7skUPMHBPIWK88uM9w,0.0223,0.0306,0.0161,0.0147,0.0233,0.0258,0.0137,0.0873,0.0233,0.0286,0.0147,0.0737,0.026,0.038,0.0184,0.0172,0.0496,0.1502,0.0678,0.2796,0.0195,0.0178,0.02,0.0564,0.0177,Zuzu's Kitchen,1500 Ridge Ave,"Restaurants, Pizza, Salad, Sandwiches, Food Delivery Services, Food",4.0,118,1,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,11:0-23:0,Food Trucks & Trendy Spots,0.2796,6,0.7093,0.0195,0.2232,0.2224,0.0218,0.083
_UOg5_pk9IhKee91eWrT4A,0.019,0.0269,0.0243,0.0136,0.0192,0.0249,0.0235,0.1273,0.0175,0.0193,0.0207,0.0813,0.0262,0.0243,0.016,0.024,0.0429,0.1408,0.0495,0.2604,0.0177,0.0215,0.0256,0.0555,0.0175,Sweet Lucy's Smokehouse,7500 State Rd,"Smokehouse, Barbeque, Food, Restaurants, Buffets",4.5,721,1,0:0-0:0,11:0-20:0,11:0-20:0,11:0-18:0,11:0-18:0,11:0-21:0,11:0-20:0,Comfort Food & Sandwiches,0.2604,5,0.8082,0.0247,0.2178,0.224,0.0229,0.0807
1CCG0WYSoR8ejdgD5-Gaqg,0.0246,0.0346,0.0227,0.0189,0.0238,0.0226,0.0202,0.09,0.0178,0.0271,0.0166,0.0982,0.0286,0.0206,0.0184,0.0178,0.0428,0.147,0.0452,0.2908,0.0213,0.0132,0.0224,0.0522,0.0164,Francoluigi's Pizzeria & Italian Restaurant,1549 S 13th St,"Italian, Restaurants, Pizza",4.0,303,1,,,15:0-22:0,15:0-22:0,15:0-22:0,15:0-22:0,14:0-21:0,Comfort Food & Sandwiches,0.2908,5,0.6847,0.023,0.2181,0.222,0.0261,0.0812
